group	fill
1	#A9A0D0
2	#B0A7D4
3	#B6AED7
4	#BDB5DB
5	#C3BCDE
6	#CAC3E2
7	#D0CAE6
8	#D7D1E9
9	#DDD8ED
10	#E3E0F0
11	#EAE7F4
12	#F0EEF7
13	#F7F6FB
14	#FDFDFE
15	#FFFAF8
16	#FFF4EF
17	#FFEDE7
18	#FFE7DE
19	#FFE0D5
20	#FFD9CC
21	#FFD3C4
22	#FFCCBB
23	#FFC6B2
24	#FFBFAA
25	#FFB8A1
26	#FFB299
27	#FFAB91
28	#FFA488
29	#FF9D80
30	#FF9678
31	#A69CCE
32	#ACA3D2
33	#B3AAD5
34	#B9B1D9
35	#C0B8DD
36	#C6BFE0
37	#CDC6E4
38	#D3CDE7
39	#D9D4EB
40	#E0DCEE
41	#E6E3F2
42	#EDEAF5
43	#F3F2F9
44	#FAF9FC
45	#FFFEFD
46	#FFF7F4
47	#FFF1EB
48	#FFEAE3
49	#FFE4DA
50	#FFDDD1
51	#FFD6C8
52	#FFD0C0
53	#FFC9B7
54	#FFC3AE
55	#FFBCA6
56	#FFB59E
57	#FFAE95
58	#FFA88D
59	#FFA185
60	#FF9A7C
61	#A298CD
62	#A99FD0
63	#AFA6D4
64	#B6ADD7
65	#BCB4DB
66	#C3BBDE
67	#C9C2E2
68	#CFC9E5
69	#D6D0E9
70	#DCD8EC
71	#E3DFF0
72	#E9E6F3
73	#F0EEF7
74	#F6F5FA
75	#FDFCFE
76	#FFFBF9
77	#FFF4F0
78	#FFEEE7
79	#FFE7DF
80	#FFE1D6
81	#FFDACD
82	#FFD4C4
83	#FFCDBC
84	#FFC6B3
85	#FFC0AB
86	#FFB9A2
87	#FFB29A
88	#FFAB91
89	#FFA589
90	#FF9E81
91	#9F95CB
92	#A59BCE
93	#ACA2D2
94	#B2A9D5
95	#B9B0D9
96	#BFB7DC
97	#C5BEE0
98	#CCC5E3
99	#D2CCE7
100	#D9D4EA
101	#DFDBEE
102	#E6E2F1
103	#ECE9F5
104	#F3F1F8
105	#F9F8FC
106	#FFFEFE
107	#FFF8F5
108	#FFF1EC
109	#FFEBE3
110	#FFE4DB
111	#FFDED2
112	#FFD7C9
113	#FFD1C0
114	#FFCAB8
115	#FFC3AF
116	#FFBDA7
117	#FFB69E
118	#FFAF96
119	#FFA88E
120	#FFA185
121	#9B91C9
122	#A298CC
123	#A89FD0
124	#AFA5D3
125	#B5ACD7
126	#BBB3DA
127	#C2BADE
128	#C8C1E1
129	#CFC9E5
130	#D5D0E8
131	#DCD7EC
132	#E2DEEF
133	#E9E5F3
134	#EFEDF6
135	#F6F4FA
136	#FCFCFD
137	#FFFBFA
138	#FFF5F1
139	#FFEEE8
140	#FFE8DF
141	#FFE1D7
142	#FFDBCE
143	#FFD4C5
144	#FFCEBD
145	#FFC7B4
146	#FFC0AB
147	#FFBAA3
148	#FFB39B
149	#FFAC92
150	#FFA58A
151	#988DC7
152	#9E94CA
153	#A59BCE
154	#ABA2D1
155	#B2A9D5
156	#B8AFD8
157	#BEB6DC
158	#C5BEDF
159	#CBC5E3
160	#D2CCE6
161	#D8D3EA
162	#DFDAED
163	#E5E1F1
164	#ECE9F4
165	#F2F0F8
166	#F8F7FB
167	#FFFFFF
168	#FFF9F6
169	#FFF2ED
170	#FFEBE4
171	#FFE5DB
172	#FFDED3
