group	fill
1	#A69CCE
2	#ACA3D2
3	#B2A9D5
4	#B9B0D9
5	#BFB7DC
6	#C5BEE0
7	#CBC5E3
8	#D2CCE6
9	#D8D3EA
10	#DEDAED
11	#E5E1F1
12	#EBE8F4
13	#F1EFF8
14	#F7F6FB
15	#FEFEFE
16	#FFFAF8
17	#FFF3EF
18	#FFEDE6
19	#FFE7DE
20	#FFE0D5
21	#FFDACD
22	#FFD3C4
23	#FFCDBC
24	#FFC7B4
25	#FFC0AB
26	#FFBAA3
27	#FFB39B
28	#FFAC93
29	#FFA68A
30	#FF9F82
31	#A298CC
32	#A99FD0
33	#AFA6D3
34	#B5ACD7
35	#BBB3DA
36	#C2BADE
37	#C8C1E1
38	#CEC8E5
39	#D5CFE8
40	#DBD6EB
41	#E1DDEF
42	#E7E4F2
43	#EEEBF6
44	#F4F2F9
45	#FAFAFD
46	#FFFDFD
47	#FFF7F4
48	#FFF1EB
49	#FFEAE3
50	#FFE4DA
51	#FFDDD1
52	#FFD7C9
53	#FFD1C0
54	#FFCAB8
55	#FFC4B0
56	#FFBDA7
57	#FFB79F
58	#FFB097
59	#FFA98F
60	#FFA387
61	#9F95CB
62	#A59BCE
63	#ABA2D2
64	#B2A9D5
65	#B8B0D8
66	#BEB6DC
67	#C5BDDF
68	#CBC4E3
69	#D1CBE6
70	#D7D2EA
71	#DED9ED
72	#E4E0F0
73	#EAE7F4
74	#F1EFF7
75	#F7F6FB
76	#FDFDFE
77	#FFFAF9
78	#FFF4F0
79	#FFEEE7
80	#FFE7DF
81	#FFE1D6
82	#FFDACD
83	#FFD4C5
84	#FFCEBD
85	#FFC7B4
86	#FFC1AC
87	#FFBAA4
88	#FFB39B
89	#FFAD93
90	#FFA68B
91	#9B91C9
92	#A298CC
93	#A89ED0
94	#AEA5D3
95	#B5ACD7
96	#BBB3DA
97	#C1BADD
98	#C7C0E1
99	#CEC7E4
100	#D4CEE8
101	#DAD5EB
102	#E1DCEF
103	#E7E4F2
104	#EDEBF5
105	#F4F2F9
106	#FAF9FC
107	#FFFEFD
108	#FFF7F5
109	#FFF1EC
110	#FFEBE3
111	#FFE4DB
112	#FFDED2
113	#FFD7CA
114	#FFD1C1
115	#FFCBB9
116	#FFC4B0
117	#FFBEA8
118	#FFB7A0
119	#FFB098
120	#FFAA90
121	#988EC7
122	#9E94CA
123	#A59BCE
124	#ABA1D1
125	#B1A8D5
126	#B8AFD8
127	#BEB6DC
128	#C4BDDF
129	#CAC4E2
130	#D1CBE6
131	#D7D2E9
132	#DDD9ED
133	#E4E0F0
134	#EAE7F4
135	#F0EEF7
136	#F6F5FA
137	#FDFCFE
138	#FFFBF9
139	#FFF5F1
140	#FFEEE8
141	#FFE8DF
142	#FFE1D7
143	#FFDBCE
144	#FFD5C6
145	#FFCEBD
146	#FFC8B5
147	#FFC1AD
148	#FFBBA4
149	#FFB49C
150	#FFAD94
151	#948AC5
152	#9B91C8
153	#A197CC
154	#A79ECF
155	#AEA5D3
156	#B4ABD6
157	#BAB2DA
158	#C1B9DD
159	#C7C0E1
160	#CDC7E4
161	#D4CEE7
162	#DAD5EB
163	#E0DCEE
164	#E6E3F2
165	#EDEAF5
166	#F3F1F9
167	#F9F8FC
168	#FFFEFE
169	#FFF8F5
170	#FFF2ED
171	#FFEBE4
172	#FFE5DB
173	#FFDED3
174	#FFD8CA
175	#FFD2C2
176	#FFCBB9
177	#FFC5B1
178	#FFBEA9
179	#FFB8A1
180	#FFB198
181	#9187C3
182	#978DC7
183	#9E94CA
184	#A49ACD
185	#AAA1D1
186	#B1A8D4
187	#B7AED8
188	#BDB5DB
189	#C4BCDF
190	#CAC3E2
191	#D0CAE6
192	#D6D1E9
193	#DDD8EC
194	#E3DFF0
195	#E9E6F3
196	#F0EDF7
197	#F6F5FA
198	#FCFCFD
199	#FFFBFA
200	#FFF5F1
201	#FFEFE9
202	#FFE8E0
203	#FFE2D7
204	#FFDCCF
205	#FFD5C6
206	#FFCFBE
207	#FFC8B6
208	#FFC2AD
209	#FFBBA5
210	#FFB59D
211	#8E83C1
212	#9489C5
213	#9A90C8
214	#A197CC
215	#A79DCF
216	#ADA4D2
217	#B4ABD6
218	#BAB2D9
219	#C0B8DD
220	#C6BFE0
221	#CDC6E4
222	#D3CDE7
223	#D9D4EB
224	#E0DBEE
225	#E6E2F1
226	#ECE9F5
227	#F2F1F8
228	#F9F8FC
229	#FFFFFF
230	#FFF9F6
231	#FFF2ED
232	#FFECE5
233	#FFE5DC
234	#FFDFD4
235	#FFD9CB
236	#FFD2C3
237	#FFCCBA
238	#FFC5B2
239	#FFBFAA
240	#FFB8A1
241	#8A7FBF
242	#9086C3
243	#978CC6
244	#9D93CA
245	#A49ACD
246	#AAA0D1
247	#B0A7D4
