group	fill
1	#AAA1D1
2	#B1A8D4
3	#B7AFD8
4	#BEB6DB
5	#C4BDDF
6	#CBC4E2
7	#D1CBE6
8	#D7D2EA
9	#DED9ED
10	#E4E1F1
11	#EBE8F4
12	#F1F0F8
13	#F8F7FB
14	#FFFEFF
15	#FFF9F7
16	#FFF2EE
17	#FFECE5
18	#FFE5DC
19	#FFDFD3
20	#FFD8CA
21	#FFD1C1
22	#FFCBB9
23	#FFC4B0
24	#FFBDA8
25	#FFB69F
26	#FFB097
27	#FFA98E
28	#FFA286
29	#FF9B7E
30	#FF9475
31	#A69DCF
32	#ADA4D2
33	#B4ABD6
34	#BAB2D9
35	#C0B9DD
36	#C7C0E1
37	#CDC7E4
38	#D4CEE8
39	#DAD5EB
40	#E1DDEF
41	#E7E4F2
42	#EEEBF6
43	#F4F3F9
44	#FBFAFD
45	#FFFDFC
46	#FFF6F3
47	#FFEFEA
48	#FFE9E1
49	#FFE2D8
50	#FFDCCF
51	#FFD5C6
52	#FFCEBE
53	#FFC8B5
54	#FFC1AC
55	#FFBAA4
56	#FFB39B
57	#FFAD93
58	#FFA68B
59	#FF9F82
60	#FF987A
61	#A399CD
62	#A9A0D0
63	#B0A7D4
64	#B6AED7
65	#BDB5DB
66	#C3BCDF
67	#CAC3E2
68	#D0CAE6
69	#D7D1E9
70	#DDD9ED
71	#E4E0F0
72	#EAE7F4
73	#F1EFF7
74	#F7F6FB
75	#FEFEFE
76	#FFFAF7
77	#FFF3EE
78	#FFECE6
79	#FFE6DD
80	#FFDFD4
81	#FFD9CB
82	#FFD2C2
83	#FFCBBA
84	#FFC5B1
85	#FFBEA8
86	#FFB7A0
87	#FFB097
88	#FFA98F
89	#FFA387
90	#FF9C7E
91	#9F95CB
92	#A69CCE
93	#ACA3D2
94	#B3AAD6
95	#B9B1D9
96	#C0B8DD
97	#C6BFE0
98	#CDC6E4
99	#D3CEE7
100	#DAD5EB
101	#E0DCEE
102	#E7E3F2
103	#EDEBF5
104	#F4F2F9
105	#FAFAFC
106	#FFFDFC
107	#FFF7F3
108	#FFF0EA
109	#FFE9E2
110	#FFE3D9
111	#FFDCD0
112	#FFD6C7
113	#FFCFBE
114	#FFC8B6
115	#FFC2AD
116	#FFBBA5
117	#FFB49C
118	#FFAD94
119	#FFA68B
120	#FF9F83
121	#9C92C9
122	#A298CD
123	#A99FD0
124	#AFA6D4
125	#B6ADD7
126	#BCB4DB
127	#C3BBDE
