x	y	key	showSelected1	PANEL
-0.00369396836212481	-0.0423369389775961	1	réseau de neurones 1	1
0.0316407690688884	-0.0308337567097527	1	réseau de neurones 1	1
0.0366642994706687	-0.0291983522878986	1	réseau de neurones 1	1
0.0669755064999016	-0.0192607616404353	1	réseau de neurones 1	1
0.102310243930915	-0.00856269404984455	1	réseau de neurones 1	1
0.137644981361928	-0.00218910784975443	1	réseau de neurones 1	1
0.172979718792941	0.000569031599238889	1	réseau de neurones 1	1
0.208314456223955	0.00314288172278986	1	réseau de neurones 1	1
0.219537750373653	0.00898494872564387	1	réseau de neurones 1	1
0.243649193654968	0.0324690378552427	1	réseau de neurones 1	1
0.251671172612019	0.0471682497391864	1	réseau de neurones 1	1
0.277034091866013	0.0853515507527288	1	réseau de neurones 1	1
0.278983931085981	0.0880361576181329	1	réseau de neurones 1	1
0.304612766747705	0.123534851766271	1	réseau de neurones 1	1
0.314318668516994	0.136691936474168	1	réseau de neurones 1	1
0.332471819993186	0.161718152779814	1	réseau de neurones 1	1
0.349653405948007	0.184910470811271	1	réseau de neurones 1	1
0.360576637368524	0.199901453793356	1	réseau de neurones 1	1
0.384988143379021	0.232718584263236	1	réseau de neurones 1	1
0.388970044452683	0.238084754806899	1	réseau de neurones 1	1
0.417390279869066	0.276268055820441	1	réseau de neurones 1	1
0.420322880810034	0.280208078935697	1	réseau de neurones 1	1
0.445810515285449	0.314451356833984	1	réseau de neurones 1	1
0.455657618241047	0.327681187296549	1	réseau de neurones 1	1
0.474230750701832	0.352634657847526	1	réseau de neurones 1	1
0.49099235567206	0.375154295657401	1	réseau de neurones 1	1
0.502650986118215	0.390817958861069	1	réseau de neurones 1	1
0.526327093103074	0.422887814786841	1	réseau de neurones 1	1
0.530481255986421	0.429001259874611	1	réseau de neurones 1	1
0.555456533968699	0.467184560888154	1	réseau de neurones 1	1
0.561661830534087	0.476671490595308	1	réseau de neurones 1	1
0.580431811950977	0.505367861901696	1	réseau de neurones 1	1
0.5969965679651	0.530692787836534	1	réseau de neurones 1	1
0.603522587649086	0.543551162915239	1	réseau de neurones 1	1
0.619070225653252	0.581734463928781	1	réseau de neurones 1	1
0.631971811995744	0.619917764942324	1	réseau de neurones 1	1
0.632331305396113	0.621001087113625	1	réseau de neurones 1	1
0.644881811656821	0.658101065955866	1	réseau de neurones 1	1
0.657798793643865	0.696284366969409	1	réseau de neurones 1	1
0.667666042827127	0.725452492009609	1	réseau de neurones 1	1
0.670715775630909	0.734467667982951	1	réseau de neurones 1	1
0.683632757617953	0.772650968996494	1	réseau de neurones 1	1
0.690852781620697	0.810834270010036	1	réseau de neurones 1	1
0.692482255996723	0.849017571023579	1	réseau de neurones 1	1
0.692359014918937	0.887200872037121	1	réseau de neurones 1	1
0.687683086099096	0.925384173050664	1	réseau de neurones 1	1
0.682392861732796	0.963567474064206	1	réseau de neurones 1	1
0.677102637366496	1.00175077507775	1	réseau de neurones 1	1
0.672516304594452	1.03993407609129	1	réseau de neurones 1	1
0.14972739233607	-0.0673816533014411	1	réseau de neurones 11	1
0.137644981361928	-0.0369292133337267	1	réseau de neurones 11	1
0.135115334144902	-0.0291983522878986	1	réseau de neurones 11	1
0.122617366315683	0.00898494872564387	1	réseau de neurones 11	1
0.126134467222374	0.0471682497391864	1	réseau de neurones 11	1
0.131005877876841	0.0853515507527288	1	réseau de neurones 11	1
0.136451025088188	0.123534851766271	1	réseau de neurones 11	1
0.137644981361928	0.131275546652943	1	réseau de neurones 11	1
0.142979687280285	0.161718152779814	1	réseau de neurones 11	1
0.149670858234914	0.199901453793356	1	réseau de neurones 11	1
0.156806594453144	0.238084754806899	1	réseau de neurones 11	1
0.163614650663395	0.276268055820441	1	réseau de neurones 11	1
0.172979718792941	0.305365244630135	1	réseau de neurones 11	1
0.178320685928886	0.314451356833984	1	réseau de neurones 11	1
0.208314456223955	0.336571650950547	1	réseau de neurones 11	1
0.230094914321723	0.352634657847526	1	réseau de neurones 11	1
0.243649193654968	0.362630888479416	1	réseau de neurones 11	1
0.278983931085981	0.388690126008285	1	réseau de neurones 11	1
0.281918959884588	0.390817958861069	1	réseau de neurones 11	1
0.314318668516994	0.413880239049105	1	réseau de neurones 11	1
0.336134359932748	0.429001259874611	1	réseau de neurones 11	1
0.349653405948007	0.438371660859936	1	réseau de neurones 11	1
0.384988143379021	0.462863082670767	1	réseau de neurones 11	1
0.396712453782798	0.467184560888154	1	réseau de neurones 11	1
0.420322880810034	0.474976315073094	1	réseau de neurones 11	1
0.455657618241047	0.480634216360593	1	réseau de neurones 11	1
0.49099235567206	0.484457374755425	1	réseau de neurones 11	1
0.526327093103074	0.484289627000331	1	réseau de neurones 11	1
0.561661830534087	0.484121879245237	1	réseau de neurones 11	1
0.5969965679651	0.483954131490144	1	réseau de neurones 11	1
0.632331305396113	0.48378638373505	1	réseau de neurones 11	1
0.667666042827127	0.483618635979957	1	réseau de neurones 11	1
0.70300078025814	0.481572417711709	1	réseau de neurones 11	1
0.738335517689153	0.468722279848224	1	réseau de neurones 11	1
0.741574713414207	0.467184560888154	1	réseau de neurones 11	1
0.773670255120166	0.451948086403689	1	réseau de neurones 11	1
0.809004992551179	0.435173892959154	1	réseau de neurones 11	1
0.822007606955354	0.429001259874611	1	réseau de neurones 11	1
0.844339729982193	0.418399699514619	1	réseau de neurones 11	1
0.879674467413206	0.401625506070085	1	réseau de neurones 11	1
0.9024405004965	0.390817958861069	1	réseau de neurones 11	1
0.915009204844219	0.38485131262555	1	réseau de neurones 11	1
0.950343942275232	0.367726064603053	1	réseau de neurones 11	1
0.970080854341487	0.352634657847526	1	réseau de neurones 11	1
0.985678679706245	0.337981984212846	1	réseau de neurones 11	1
1.00853139289078	0.314451356833984	1	réseau de neurones 11	1
1.02101341713726	0.300273379670461	1	réseau de neurones 11	1
-0.00369396836212481	-0.0637798800462973	1	réseau de neurones 21	1
0.0108443875265502	-0.0291983522878986	1	réseau de neurones 21	1
0.0316407690688884	-0.0043820444065914	1	réseau de neurones 21	1
0.0427754563366535	0.00898494872564387	1	réseau de neurones 21	1
0.0669755064999016	0.0350584233485228	1	réseau de neurones 21	1
0.0766259604511858	0.0471682497391864	1	réseau de neurones 21	1
0.100150319526628	0.0853515507527288	1	réseau de neurones 21	1
0.102310243930915	0.0890704449177491	1	réseau de neurones 21	1
0.125242283793419	0.123534851766271	1	réseau de neurones 21	1
0.137644981361928	0.145233438018718	1	réseau de neurones 21	1
0.14528475423595	0.161718152779814	1	réseau de neurones 21	1
0.1629806471617	0.199901453793356	1	réseau de neurones 21	1
