group	fill
1	#FFD8CB
2	#FFD7C9
3	#FFD6C7
4	#FFD4C5
5	#FFD3C3
6	#FFD1C1
7	#FFD0C0
8	#FFCFBE
9	#FFCDBC
10	#FFCCBA
11	#FFCBB9
12	#FFC9B6
13	#FFC7B3
14	#FFC4B1
15	#FFC2AE
16	#FFC0AB
17	#FFBBA5
18	#FFB69E
19	#FFB098
20	#FFAB91
21	#FFA78D
22	#FFA489
23	#FFA185
24	#FF9E82
25	#FF9A7D
26	#FF9577
27	#FF9071
28	#FF8B6C
29	#FF8666
30	#FF8160
31	#FFE4DA
32	#FFE3D9
33	#FFE2D7
34	#FFE0D5
35	#FFDED3
36	#FFDDD1
37	#FFDCCF
38	#FFDACE
39	#FFD9CC
40	#FFD8CA
41	#FFD7C8
42	#FFD5C6
43	#FFD3C3
44	#FFD1C1
45	#FFCFBE
46	#FFCCBA
47	#FFC7B4
48	#FFC2AD
49	#FFBCA7
50	#FFB7A0
51	#FFB29A
52	#FFAD93
53	#FFA98F
54	#FFA68B
55	#FFA286
56	#FF9D81
57	#FF987B
58	#FF9375
59	#FF8E6F
60	#FF8969
61	#FFEFEA
62	#FFEFE9
63	#FFEDE7
64	#FFECE4
65	#FFEAE3
66	#FFE9E1
67	#FFE8DF
68	#FFE6DD
69	#FFE5DB
70	#FFE4DA
71	#FFE2D8
72	#FFE1D6
73	#FFDFD3
74	#FFDDD1
75	#FFDBCE
76	#FFD8CA
77	#FFD2C3
78	#FFCDBC
79	#FFC8B6
80	#FFC3AF
81	#FFBEA9
82	#FFB9A2
83	#FFB39B
84	#FFAE94
85	#FFA98F
86	#FFA58A
87	#FFA084
88	#FF9B7E
89	#FF9678
90	#FF9173
91	#FFFBF9
92	#FFFAF8
93	#FFF9F6
94	#FFF7F4
95	#FFF6F2
96	#FFF5F1
97	#FFF3EF
98	#FFF2ED
99	#FFF0EB
100	#FFEFE9
101	#FFEEE7
102	#FFECE6
103	#FFEBE3
104	#FFE9E1
