group	PANEL	key	x	xmax	xmin	y	ymax	ymin
1	1	1	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
1	2	1	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
2	1	2	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
2	2	2	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
3	1	3	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.00898494872564387	0.0280765992324151	-0.0101067017811273
3	2	3	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.00898494872564387	0.0280765992324151	-0.0101067017811273
4	1	4	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.0471682497391864	0.0662599002459576	0.0280765992324152
4	2	4	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.0471682497391864	0.0662599002459576	0.0280765992324152
5	1	5	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.0853515507527288	0.1044432012595	0.0662599002459577
5	2	5	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.0853515507527288	0.1044432012595	0.0662599002459577
6	1	6	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.123534851766271	0.142626502273043	0.1044432012595
6	2	6	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.123534851766271	0.142626502273043	0.1044432012595
7	1	7	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.161718152779814	0.180809803286585	0.142626502273043
7	2	7	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.161718152779814	0.180809803286585	0.142626502273043
8	1	8	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.199901453793356	0.218993104300128	0.180809803286585
8	2	8	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.199901453793356	0.218993104300128	0.180809803286585
9	1	9	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.238084754806899	0.25717640531367	0.218993104300128
9	2	9	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.238084754806899	0.25717640531367	0.218993104300128
10	1	10	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.276268055820441	0.295359706327213	0.25717640531367
10	2	10	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.276268055820441	0.295359706327213	0.25717640531367
11	1	11	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.314451356833984	0.333543007340755	0.295359706327213
11	2	11	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.314451356833984	0.333543007340755	0.295359706327213
12	1	12	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.352634657847526	0.371726308354297	0.333543007340755
12	2	12	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.352634657847526	0.371726308354297	0.333543007340755
13	1	13	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.390817958861069	0.40990960936784	0.371726308354298
13	2	13	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.390817958861069	0.40990960936784	0.371726308354298
14	1	14	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.429001259874611	0.448092910381383	0.40990960936784
14	2	14	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.429001259874611	0.448092910381383	0.40990960936784
15	1	15	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.467184560888154	0.486276211394925	0.448092910381383
15	2	15	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.467184560888154	0.486276211394925	0.448092910381383
16	1	16	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.505367861901696	0.524459512408467	0.486276211394925
16	2	16	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.505367861901696	0.524459512408467	0.486276211394925
17	1	17	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.543551162915239	0.56264281342201	0.524459512408468
17	2	17	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.543551162915239	0.56264281342201	0.524459512408468
18	1	18	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.581734463928781	0.600826114435552	0.56264281342201
18	2	18	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.581734463928781	0.600826114435552	0.56264281342201
19	1	19	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.619917764942324	0.639009415449095	0.600826114435553
19	2	19	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.619917764942324	0.639009415449095	0.600826114435553
20	1	20	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.658101065955866	0.677192716462638	0.639009415449095
20	2	20	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.658101065955866	0.677192716462638	0.639009415449095
21	1	21	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.696284366969409	0.71537601747618	0.677192716462638
21	2	21	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.696284366969409	0.71537601747618	0.677192716462638
22	1	22	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.734467667982951	0.753559318489722	0.71537601747618
22	2	22	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.734467667982951	0.753559318489722	0.71537601747618
23	1	23	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.772650968996494	0.791742619503265	0.753559318489723
23	2	23	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.772650968996494	0.791742619503265	0.753559318489723
24	1	24	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.810834270010036	0.829925920516807	0.791742619503265
24	2	24	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.810834270010036	0.829925920516807	0.791742619503265
25	1	25	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.849017571023579	0.86810922153035	0.829925920516807
25	2	25	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.849017571023579	0.86810922153035	0.829925920516807
26	1	26	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.887200872037121	0.906292522543892	0.86810922153035
26	2	26	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.887200872037121	0.906292522543892	0.86810922153035
27	1	27	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.925384173050664	0.944475823557435	0.906292522543892
27	2	27	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.925384173050664	0.944475823557435	0.906292522543892
28	1	28	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.963567474064206	0.982659124570977	0.944475823557435
28	2	28	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	0.963567474064206	0.982659124570977	0.944475823557435
29	1	29	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	1.00175077507775	1.02084242558452	0.982659124570977
29	2	29	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	1.00175077507775	1.02084242558452	0.982659124570977
30	1	30	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	1.03993407609129	1.05902572659806	1.02084242558452
30	2	30	-0.00369396836212481	0.0139734003533818	-0.0213613370776314	1.03993407609129	1.05902572659806	1.02084242558452
31	1	31	0.0316407690688884	0.049308137784395	0.0139734003533819	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
31	2	31	0.0316407690688884	0.049308137784395	0.0139734003533819	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
32	1	32	0.0316407690688884	0.049308137784395	0.0139734003533819	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
32	2	32	0.0316407690688884	0.049308137784395	0.0139734003533819	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
33	1	33	0.0316407690688884	0.049308137784395	0.0139734003533819	0.00898494872564387	0.0280765992324151	-0.0101067017811273
33	2	33	0.0316407690688884	0.049308137784395	0.0139734003533819	0.00898494872564387	0.0280765992324151	-0.0101067017811273
34	1	34	0.0316407690688884	0.049308137784395	0.0139734003533819	0.0471682497391864	0.0662599002459576	0.0280765992324152
34	2	34	0.0316407690688884	0.049308137784395	0.0139734003533819	0.0471682497391864	0.0662599002459576	0.0280765992324152
35	1	35	0.0316407690688884	0.049308137784395	0.0139734003533819	0.0853515507527288	0.1044432012595	0.0662599002459577
35	2	35	0.0316407690688884	0.049308137784395	0.0139734003533819	0.0853515507527288	0.1044432012595	0.0662599002459577
36	1	36	0.0316407690688884	0.049308137784395	0.0139734003533819	0.123534851766271	0.142626502273043	0.1044432012595
36	2	36	0.0316407690688884	0.049308137784395	0.0139734003533819	0.123534851766271	0.142626502273043	0.1044432012595
37	1	37	0.0316407690688884	0.049308137784395	0.0139734003533819	0.161718152779814	0.180809803286585	0.142626502273043
37	2	37	0.0316407690688884	0.049308137784395	0.0139734003533819	0.161718152779814	0.180809803286585	0.142626502273043
38	1	38	0.0316407690688884	0.049308137784395	0.0139734003533819	0.199901453793356	0.218993104300128	0.180809803286585
38	2	38	0.0316407690688884	0.049308137784395	0.0139734003533819	0.199901453793356	0.218993104300128	0.180809803286585
39	1	39	0.0316407690688884	0.049308137784395	0.0139734003533819	0.238084754806899	0.25717640531367	0.218993104300128
39	2	39	0.0316407690688884	0.049308137784395	0.0139734003533819	0.238084754806899	0.25717640531367	0.218993104300128
40	1	40	0.0316407690688884	0.049308137784395	0.0139734003533819	0.276268055820441	0.295359706327213	0.25717640531367
40	2	40	0.0316407690688884	0.049308137784395	0.0139734003533819	0.276268055820441	0.295359706327213	0.25717640531367
41	1	41	0.0316407690688884	0.049308137784395	0.0139734003533819	0.314451356833984	0.333543007340755	0.295359706327213
41	2	41	0.0316407690688884	0.049308137784395	0.0139734003533819	0.314451356833984	0.333543007340755	0.295359706327213
42	1	42	0.0316407690688884	0.049308137784395	0.0139734003533819	0.352634657847526	0.371726308354297	0.333543007340755
42	2	42	0.0316407690688884	0.049308137784395	0.0139734003533819	0.352634657847526	0.371726308354297	0.333543007340755
43	1	43	0.0316407690688884	0.049308137784395	0.0139734003533819	0.390817958861069	0.40990960936784	0.371726308354298
43	2	43	0.0316407690688884	0.049308137784395	0.0139734003533819	0.390817958861069	0.40990960936784	0.371726308354298
44	1	44	0.0316407690688884	0.049308137784395	0.0139734003533819	0.429001259874611	0.448092910381383	0.40990960936784
44	2	44	0.0316407690688884	0.049308137784395	0.0139734003533819	0.429001259874611	0.448092910381383	0.40990960936784
45	1	45	0.0316407690688884	0.049308137784395	0.0139734003533819	0.467184560888154	0.486276211394925	0.448092910381383
45	2	45	0.0316407690688884	0.049308137784395	0.0139734003533819	0.467184560888154	0.486276211394925	0.448092910381383
46	1	46	0.0316407690688884	0.049308137784395	0.0139734003533819	0.505367861901696	0.524459512408467	0.486276211394925
46	2	46	0.0316407690688884	0.049308137784395	0.0139734003533819	0.505367861901696	0.524459512408467	0.486276211394925
47	1	47	0.0316407690688884	0.049308137784395	0.0139734003533819	0.543551162915239	0.56264281342201	0.524459512408468
47	2	47	0.0316407690688884	0.049308137784395	0.0139734003533819	0.543551162915239	0.56264281342201	0.524459512408468
48	1	48	0.0316407690688884	0.049308137784395	0.0139734003533819	0.581734463928781	0.600826114435552	0.56264281342201
48	2	48	0.0316407690688884	0.049308137784395	0.0139734003533819	0.581734463928781	0.600826114435552	0.56264281342201
49	1	49	0.0316407690688884	0.049308137784395	0.0139734003533819	0.619917764942324	0.639009415449095	0.600826114435553
49	2	49	0.0316407690688884	0.049308137784395	0.0139734003533819	0.619917764942324	0.639009415449095	0.600826114435553
50	1	50	0.0316407690688884	0.049308137784395	0.0139734003533819	0.658101065955866	0.677192716462638	0.639009415449095
50	2	50	0.0316407690688884	0.049308137784395	0.0139734003533819	0.658101065955866	0.677192716462638	0.639009415449095
51	1	51	0.0316407690688884	0.049308137784395	0.0139734003533819	0.696284366969409	0.71537601747618	0.677192716462638
51	2	51	0.0316407690688884	0.049308137784395	0.0139734003533819	0.696284366969409	0.71537601747618	0.677192716462638
52	1	52	0.0316407690688884	0.049308137784395	0.0139734003533819	0.734467667982951	0.753559318489722	0.71537601747618
52	2	52	0.0316407690688884	0.049308137784395	0.0139734003533819	0.734467667982951	0.753559318489722	0.71537601747618
53	1	53	0.0316407690688884	0.049308137784395	0.0139734003533819	0.772650968996494	0.791742619503265	0.753559318489723
53	2	53	0.0316407690688884	0.049308137784395	0.0139734003533819	0.772650968996494	0.791742619503265	0.753559318489723
54	1	54	0.0316407690688884	0.049308137784395	0.0139734003533819	0.810834270010036	0.829925920516807	0.791742619503265
54	2	54	0.0316407690688884	0.049308137784395	0.0139734003533819	0.810834270010036	0.829925920516807	0.791742619503265
55	1	55	0.0316407690688884	0.049308137784395	0.0139734003533819	0.849017571023579	0.86810922153035	0.829925920516807
55	2	55	0.0316407690688884	0.049308137784395	0.0139734003533819	0.849017571023579	0.86810922153035	0.829925920516807
56	1	56	0.0316407690688884	0.049308137784395	0.0139734003533819	0.887200872037121	0.906292522543892	0.86810922153035
56	2	56	0.0316407690688884	0.049308137784395	0.0139734003533819	0.887200872037121	0.906292522543892	0.86810922153035
57	1	57	0.0316407690688884	0.049308137784395	0.0139734003533819	0.925384173050664	0.944475823557435	0.906292522543892
57	2	57	0.0316407690688884	0.049308137784395	0.0139734003533819	0.925384173050664	0.944475823557435	0.906292522543892
58	1	58	0.0316407690688884	0.049308137784395	0.0139734003533819	0.963567474064206	0.982659124570977	0.944475823557435
58	2	58	0.0316407690688884	0.049308137784395	0.0139734003533819	0.963567474064206	0.982659124570977	0.944475823557435
59	1	59	0.0316407690688884	0.049308137784395	0.0139734003533819	1.00175077507775	1.02084242558452	0.982659124570977
59	2	59	0.0316407690688884	0.049308137784395	0.0139734003533819	1.00175077507775	1.02084242558452	0.982659124570977
60	1	60	0.0316407690688884	0.049308137784395	0.0139734003533819	1.03993407609129	1.05902572659806	1.02084242558452
60	2	60	0.0316407690688884	0.049308137784395	0.0139734003533819	1.03993407609129	1.05902572659806	1.02084242558452
61	1	61	0.0669755064999016	0.0846428752154082	0.0493081377843951	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
61	2	61	0.0669755064999016	0.0846428752154082	0.0493081377843951	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
62	1	62	0.0669755064999016	0.0846428752154082	0.0493081377843951	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
62	2	62	0.0669755064999016	0.0846428752154082	0.0493081377843951	-0.0291983522878986	-0.0101067017811274	-0.0482900027946698
63	1	63	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.00898494872564387	0.0280765992324151	-0.0101067017811273
63	2	63	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.00898494872564387	0.0280765992324151	-0.0101067017811273
64	1	64	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.0471682497391864	0.0662599002459576	0.0280765992324152
64	2	64	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.0471682497391864	0.0662599002459576	0.0280765992324152
65	1	65	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.0853515507527288	0.1044432012595	0.0662599002459577
65	2	65	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.0853515507527288	0.1044432012595	0.0662599002459577
66	1	66	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.123534851766271	0.142626502273043	0.1044432012595
66	2	66	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.123534851766271	0.142626502273043	0.1044432012595
67	1	67	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.161718152779814	0.180809803286585	0.142626502273043
67	2	67	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.161718152779814	0.180809803286585	0.142626502273043
68	1	68	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.199901453793356	0.218993104300128	0.180809803286585
68	2	68	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.199901453793356	0.218993104300128	0.180809803286585
69	1	69	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.238084754806899	0.25717640531367	0.218993104300128
69	2	69	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.238084754806899	0.25717640531367	0.218993104300128
70	1	70	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.276268055820441	0.295359706327213	0.25717640531367
70	2	70	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.276268055820441	0.295359706327213	0.25717640531367
71	1	71	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.314451356833984	0.333543007340755	0.295359706327213
71	2	71	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.314451356833984	0.333543007340755	0.295359706327213
72	1	72	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.352634657847526	0.371726308354297	0.333543007340755
72	2	72	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.352634657847526	0.371726308354297	0.333543007340755
73	1	73	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.390817958861069	0.40990960936784	0.371726308354298
73	2	73	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.390817958861069	0.40990960936784	0.371726308354298
74	1	74	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.429001259874611	0.448092910381383	0.40990960936784
74	2	74	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.429001259874611	0.448092910381383	0.40990960936784
75	1	75	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.467184560888154	0.486276211394925	0.448092910381383
75	2	75	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.467184560888154	0.486276211394925	0.448092910381383
76	1	76	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.505367861901696	0.524459512408467	0.486276211394925
76	2	76	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.505367861901696	0.524459512408467	0.486276211394925
77	1	77	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.543551162915239	0.56264281342201	0.524459512408468
77	2	77	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.543551162915239	0.56264281342201	0.524459512408468
78	1	78	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.581734463928781	0.600826114435552	0.56264281342201
78	2	78	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.581734463928781	0.600826114435552	0.56264281342201
79	1	79	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.619917764942324	0.639009415449095	0.600826114435553
79	2	79	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.619917764942324	0.639009415449095	0.600826114435553
80	1	80	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.658101065955866	0.677192716462638	0.639009415449095
80	2	80	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.658101065955866	0.677192716462638	0.639009415449095
81	1	81	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.696284366969409	0.71537601747618	0.677192716462638
81	2	81	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.696284366969409	0.71537601747618	0.677192716462638
82	1	82	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.734467667982951	0.753559318489722	0.71537601747618
82	2	82	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.734467667982951	0.753559318489722	0.71537601747618
83	1	83	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.772650968996494	0.791742619503265	0.753559318489723
83	2	83	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.772650968996494	0.791742619503265	0.753559318489723
84	1	84	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.810834270010036	0.829925920516807	0.791742619503265
84	2	84	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.810834270010036	0.829925920516807	0.791742619503265
85	1	85	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.849017571023579	0.86810922153035	0.829925920516807
85	2	85	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.849017571023579	0.86810922153035	0.829925920516807
86	1	86	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.887200872037121	0.906292522543892	0.86810922153035
86	2	86	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.887200872037121	0.906292522543892	0.86810922153035
87	1	87	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.925384173050664	0.944475823557435	0.906292522543892
87	2	87	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.925384173050664	0.944475823557435	0.906292522543892
88	1	88	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.963567474064206	0.982659124570977	0.944475823557435
88	2	88	0.0669755064999016	0.0846428752154082	0.0493081377843951	0.963567474064206	0.982659124570977	0.944475823557435
89	1	89	0.0669755064999016	0.0846428752154082	0.0493081377843951	1.00175077507775	1.02084242558452	0.982659124570977
89	2	89	0.0669755064999016	0.0846428752154082	0.0493081377843951	1.00175077507775	1.02084242558452	0.982659124570977
90	1	90	0.0669755064999016	0.0846428752154082	0.0493081377843951	1.03993407609129	1.05902572659806	1.02084242558452
90	2	90	0.0669755064999016	0.0846428752154082	0.0493081377843951	1.03993407609129	1.05902572659806	1.02084242558452
91	1	91	0.102310243930915	0.119977612646421	0.0846428752154083	-0.0673816533014411	-0.0482900027946699	-0.0864733038082123
