group	fill
1	#A79DCF
2	#ADA4D2
3	#B4ABD6
4	#BAB2D9
5	#C0B9DD
6	#C7BFE0
7	#CDC6E4
8	#D3CDE7
9	#DAD5EB
10	#E0DCEE
11	#E6E3F2
12	#EDEAF5
13	#F3F1F8
14	#F9F9FC
15	#FFFEFE
16	#FFF8F5
17	#FFF1EC
18	#FFEBE4
19	#FFE5DB
20	#FFDED2
21	#FFD8CA
22	#FFD1C1
23	#FFCBB9
24	#FFC4B0
25	#FFBEA8
26	#FFB7A0
27	#FFB098
28	#FFAA8F
29	#FFA387
30	#FF9C7F
31	#A39ACD
32	#AAA0D1
33	#B0A7D4
34	#B6AED8
35	#BDB5DB
36	#C3BCDE
37	#C9C3E2
38	#D0CAE5
39	#D6D1E9
40	#DCD8EC
41	#E3DFF0
42	#E9E6F3
43	#F0EDF7
44	#F6F5FA
45	#FCFCFE
46	#FFFBFA
47	#FFF5F1
48	#FFEFE8
49	#FFE8E0
50	#FFE2D7
51	#FFDBCF
52	#FFD5C6
53	#FFCEBE
54	#FFC8B5
55	#FFC1AD
56	#FFBBA4
57	#FFB49C
58	#FFAD94
59	#FFA78C
60	#FFA084
61	#A096CB
62	#A69DCF
63	#ADA3D2
64	#B3AAD6
65	#B9B1D9
66	#C0B8DD
67	#C6BFE0
68	#CCC6E3
69	#D3CDE7
70	#D9D4EA
71	#DFDBEE
72	#E6E2F1
73	#ECE9F5
74	#F2F1F8
75	#F9F8FC
76	#FFFFFF
77	#FFF8F6
78	#FFF2ED
79	#FFECE5
80	#FFE5DC
81	#FFDFD3
82	#FFD8CB
83	#FFD2C2
84	#FFCBBA
85	#FFC5B1
86	#FFBEA9
87	#FFB8A1
88	#FFB198
89	#FFAA90
90	#FFA488
91	#9D92C9
92	#A399CD
93	#A9A0D0
94	#B0A6D4
95	#B6ADD7
96	#BCB4DB
97	#C3BBDE
98	#C9C2E2
99	#CFC9E5
100	#D6D0E9
101	#DCD7EC
102	#E2DEEF
103	#E9E5F3
104	#EFEDF6
105	#F5F4FA
106	#FCFBFD
107	#FFFCFB
108	#FFF6F2
109	#FFEFE9
110	#FFE9E1
111	#FFE2D8
112	#FFDCCF
113	#FFD5C7
114	#FFCFBE
115	#FFC8B6
116	#FFC2AD
117	#FFBBA5
118	#FFB59D
119	#FFAE95
120	#FFA78C
121	#998FC7
122	#9F95CB
123	#A69CCE
124	#ACA3D2
125	#B2AAD5
126	#B9B0D9
127	#BFB7DC
128	#C5BEE0
129	#CCC5E3
130	#D2CCE7
131	#D8D3EA
132	#DFDAEE
133	#E5E2F1
134	#EBE9F4
135	#F2F0F8
136	#F8F7FB
137	#FFFEFF
138	#FFF9F7
139	#FFF3EE
140	#FFECE5
141	#FFE6DD
142	#FFDFD4
143	#FFD9CB
144	#FFD2C3
145	#FFCCBA
146	#FFC5B2
147	#FFBFAA
148	#FFB8A1
149	#FFB299
150	#FFAB91
151	#968BC6
152	#9C92C9
153	#A298CD
154	#A99FD0
155	#AFA6D3
156	#B5ADD7
157	#BCB4DA
158	#C2BADE
159	#C8C1E1
160	#CFC8E5
161	#D5CFE8
162	#DBD6EC
163	#E2DEEF
164	#E8E5F3
165	#EEECF6
166	#F5F3F9
167	#FBFBFD
168	#FFFDFC
169	#FFF6F3
170	#FFF0EA
171	#FFE9E1
172	#FFE3D9
173	#FFDCD0
174	#FFD6C8
175	#FFCFBF
176	#FFC9B7
177	#FFC2AE
178	#FFBCA6
179	#FFB59E
180	#FFAF95
181	#9288C4
182	#988EC7
183	#9F95CB
184	#A59BCE
185	#ACA2D2
186	#B2A9D5
187	#B8B0D8
188	#BFB7DC
189	#C5BEDF
190	#CBC5E3
191	#D2CCE6
192	#D8D3EA
193	#DEDAED
194	#E5E1F1
195	#EBE8F4
196	#F1EFF8
197	#F8F7FB
198	#FEFEFE
199	#FFFAF8
200	#FFF3EF
201	#FFEDE6
202	#FFE6DD
203	#FFE0D5
204	#FFD9CC
205	#FFD3C4
206	#FFCCBB
207	#FFC6B3
208	#FFBFAA
209	#FFB9A2
210	#FFB29A
211	#8F84C2
212	#958BC5
213	#9B91C9
214	#A298CC
215	#A89ED0
216	#AEA5D3
217	#B5ACD7
218	#BBB3DA
219	#C1BADE
220	#C8C1E1
221	#CEC8E4
222	#D4CFE8
223	#DBD6EB
224	#E1DDEF
225	#E7E4F2
226	#EEEBF6
227	#F4F3F9
228	#FBFAFD
229	#FFFDFC
